"sample1.1","sample1.2","sample1.3","sample2.1","sample2.2","sample2.3"
348,258,165,40,50,30
49,135,106,116,4,3
8,3,10,4,3,6
412,374,313,362,266,332
0,1,0,1,0,0
28,46,39,15,15,18
12,3,7,4,1,2
6,3,4,2,6,4
21,22,30,28,23,26
405,411,393,19,25,37
23,86,36,19,36,26
24,30,85,18,32,20
2,1,1,0,0,2
1708,2140,1145,694,228,2344
135,794,543,108,296,151
7,3,9,5,0,1
1064,1595,1387,1345,1347,1305
1,0,1,0,1,3
77,75,46,39,29,29
19,21,17,305,243,215
718,872,1244,960,1457,660
156,442,421,347,474,310
0,0,0,1,0,0
123,146,85,68,165,58
321,809,102,340,649,451
542,930,382,464,526,330
110,1278,122,665,361,598
25,10,0,0,1,69
0,0,0,0,0,0
0,0,0,0,0,0
352,4738,691,493,71,747
96,273,41,62,209,103
106,97,74,125,137,66
3,13,2,18,19,2
1,2,0,0,2,2
0,0,0,0,0,0
222,206,223,220,221,223
27,42,58,83,52,36
11,8,5,4,9,1
0,0,0,0,0,0
29,133,149,105,101,52
0,32,14,5,2,36
25,57,33,74,27,64
54,15,2,13,739,680
39,57,35,33,35,26
189,410,282,6288,6696,3540
111,289,59,141,445,119
87,34,20,4126,6597,5690
0,0,0,0,0,0
1,70,17,32,31,34
773,1346,778,865,964,394
1,2,4,0,1,1
0,2,1,0,1,0
41,28,52,12,54,7
0,0,0,0,0,0
165,180,160,203,186,205
17,32,96,85,104,96
2,10,6,10,6,2
722,312,299,360,208,76
4,2,5,3,2,4
379,324,279,363,336,292
33,52,45,34,36,35
0,0,1,0,0,0
87,44,88,73,112,79
13,18,26,2,5,5
2044,3938,2456,348,282,337
1,0,0,1,0,1
133,196,141,29,110,56
305,640,369,377,316,307
0,0,0,0,0,0
0,0,0,0,0,0
228,131,155,86,81,128
44,46,27,39,25,90
1,4,1,3,0,2
0,2,6,4,2,4
80,0,58,5,162,56
0,0,0,0,0,0
14,1,15,14,138,96
0,1,0,1,0,0
33,168,274,137,142,192
7,4,3,5,1,6
812,1180,1322,1573,986,975
59,188,5,167,182,446
41,52,33,62,33,21
14265,12463,12582,84,68,91
1201,1253,826,867,1128,1497
0,0,0,0,0,0
5493,7977,8371,122,55,94
3,1,1,13,12,1
24,26,29,28,24,24
697,458,647,527,429,454
40,2,0,18,5,3
0,0,0,44,23,4
393,280,367,410,340,288
111,218,58,337,174,91
83,2,14,2,3,16
240,301,210,238,216,240
206,182,177,91,82,101
52,53,32,160,148,118
23,40,32,19,19,26
51,51,62,42,153,58
9,9,16,4,8,8
13,21,50,61,7,0
288,522,201,242,268,336
239,157,412,33,212,133
0,0,0,0,0,0
29,24,51,47,30,21
30,106,3,93,62,4
95,141,205,81,125,151
2,12,3,6,2,3
0,0,0,0,0,0
34,6,232,413,449,241
359,2584,1744,230,865,696
0,0,0,0,19,2
690,155,145,15,47,1326
87,117,79,2171,1297,1713
71,61,142,25,93,52
186,52,113,129,110,165
24,52,11,13,35,42
16,19,13,14,6,14
1,2,0,1,0,1
56,20,59,34,20,15
178,220,236,199,193,158
1,0,1,0,1,1
0,0,0,0,0,0
0,0,0,0,0,1
75,212,127,147,203,34
1,1,4,1,1,0
16,26,15,16,1,19
460,304,355,429,305,206
1118,1285,1381,181,177,147
0,0,0,0,0,0
1,1,1,1,1,2
0,0,0,0,0,0
132,331,186,2,15,1
1,0,1,5,0,1
2,2,0,1,0,1
3,10,5,1,1,1
642,3292,2293,1210,1892,714
150,257,475,166,169,352
101,35,103,61,127,68
3,2,1,4,3,2
2,9,23,1,5,16
326,336,257,290,236,168
0,0,0,0,0,0
218,119,55,192,147,15
48,24,17,55,27,6
10,59,157,211,2,22
670,921,832,309,240,858
0,0,3,0,2,0
3,12,3,11,3,2
0,1,0,1,1,0
371,536,221,357,381,152
701,1418,449,1257,597,750
0,0,0,0,0,0
7,21,271,261,77,127
0,0,0,0,0,0
100,118,92,116,87,95
28,19,30,12,38,28
3,6,6,7,1,4
8,8,4,2,5,4
78,66,38,333,150,229
1550,2396,513,190,1015,1441
222,167,184,141,135,261
194,233,150,123,236,58
449,221,179,354,638,485
170,573,152,77,57,81
4,338,371,233,501,667
99,78,59,74,70,55
212,201,249,158,206,265
0,0,0,0,0,0
5,4,7,28,16,57
6,16,0,24,64,200
526,135,49,202,343,112
4,14,39,13,20,44
56,85,70,101,84,86
0,0,0,0,0,0
4,6,7,0,0,2
469,586,451,1794,2086,1172
0,7,7,1,8,5
242,92,142,28,15,18
0,0,1,0,0,1
51,8,7,1018,626,688
169,294,413,2665,3729,1691
1009,151,323,334,454,757
0,19,57,220,46,77
665,1055,287,770,691,640
241,299,159,170,123,161
0,2,0,0,0,0
20,12,15,15,7,10
11,28,12,5,23,18
0,0,2,0,0,0
1,8,11,137,223,374
135,154,212,55,238,291
88,66,41,66,55,60
123,37,30,61,37,76
116,64,115,22,9,95
71,997,52,466,869,62
14,302,304,244,30,403
27,10,20,24,49,14
0,1,0,0,0,0
64,98,60,20,26,18
3,2,2,335,407,314
0,1,0,20,4,27
257,266,340,158,238,55
3,3,6,18,17,9
264,106,293,759,68,12
696,57,652,492,53,78
266,654,237,29,13,15
222,319,356,488,226,268
31,36,27,118,162,124
46,38,105,130,99,115
187,307,200,176,438,287
38,47,137,92,67,63
4,4,1,4,8,9
158,321,216,98,329,178
444,314,181,172,216,221
13,41,66,91,46,29
101,206,98,230,276,289
1123,839,591,320,313,184
186,191,189,199,209,164
162,3,319,233,727,230
0,0,0,0,0,0
4,6,7,7,10,1
78,26,32,5,142,50
0,1,1,0,0,0
0,0,1,4,0,0
787,562,514,215,111,468
1,0,2,3,0,0
13,11,7,9,16,26
241,246,200,257,241,198
0,0,0,0,0,0
428,449,329,334,472,925
32,30,17,15,2,16
2,9,5,11,19,12
7,13,14,11,6,6
7,15,5,3,3,0
5176,2358,1356,541,1488,920
76,651,37,170,4,388
871,704,927,370,613,501
10,155,44,2,147,1
1,0,0,0,0,0
133,105,88,125,55,121
141,734,566,508,294,324
0,0,0,1,0,0
106,132,57,85,123,40
1,6,2,2,4,2
27,11,20,16,11,13
376,450,423,434,403,284
62,101,60,25,54,51
34,0,27,52,219,3
149,180,186,316,227,122
11,20,15,2,10,26
0,0,0,0,0,0
2,9,4,2,4,1
2160,1841,172,3312,983,4508
0,0,0,0,0,0
6,8,3,2,6,6
652,766,241,163,258,148
0,0,0,0,0,0
9,18,10,11,6,10
0,0,0,0,0,0
25,65,95,93,41,230
1,1,3,4,0,4
0,1,0,1,3,0
120,44,0,0,1,26
317,530,2456,330,2477,727
1,0,3,3,3,2
4,4,1,2,2,3
0,0,0,0,0,0
151,20,4,182,4,26
1,12,20,4,0,4
27,8,37,19,25,25
0,0,0,1,0,0
17,29,29,11,10,7
0,0,0,0,0,0
15,48,7,7,8,26
0,0,0,0,0,0
0,0,0,0,0,0
0,2,1,1,2,0
0,0,0,0,0,0
157,186,189,462,197,219
951,1380,996,39,18,58
1,6,0,1,1,0
804,332,157,51,109,159
417,588,576,607,573,425
0,1,1,2,0,4
7,8,4,5,9,7
5,29,0,15,30,11
0,0,1,0,0,0
313,112,390,345,254,417
249,282,402,286,250,199
242,121,373,66,420,122
5,11,10,6,20,14
0,2,2,5,3,3
1,4,1,4,5,4
29,1,0,164,544,616
0,0,0,0,0,0
3,2,4,1,0,0
1,2,5,4,2,0
4,12,4,17,4,10
22,21,18,304,256,122
7,4,0,2,1,0
0,0,0,0,0,0
596,370,551,478,546,509
0,1,0,1,0,0
1044,769,1000,171,2424,481
254,90,205,1137,1052,343
5,4,1,5,1,4
360,422,439,321,451,331
25,36,30,34,16,10
0,0,2,0,0,0
2,2,2,1,3,4
1,1,1,2,1,1
55,121,66,757,394,391
1167,1384,1268,1042,1119,1200
0,0,0,0,0,0
0,4,0,0,2,0
91,53,77,47,63,91
0,0,0,0,0,0
23,24,45,287,216,79
45,45,41,57,82,28
43,47,233,0,28,22
10,12,14,18,6,8
0,0,0,0,0,0
380,864,544,571,529,409
170,134,102,120,257,83
385,463,278,46,50,37
0,0,1,0,0,1
8,25,11,22,21,8
5,7,1,6,6,4
13,13,41,14,15,22
17,34,15,33,32,22
199,339,209,187,113,221
134,160,208,256,101,134
0,0,0,0,0,0
17,22,20,2,0,1
404,1419,352,441,120,249
283,464,256,522,191,236
10,19,11,13,18,13
1220,1054,810,184,138,130
29,44,37,65,65,48
31,1,36,8,20,6
0,0,0,0,0,0
2,1,0,0,9,2
476,935,1243,952,890,599
1,0,1,0,0,0
19,29,30,23,26,30
893,788,806,691,879,558
130,122,29,89,42,62
7,0,1,0,0,3
0,0,0,0,0,0
135,74,56,0,4,6
17,12,56,15,9,14
58,61,16,562,201,115
0,0,0,0,0,0
7413,2370,319,837,1938,1248
52,43,94,10,92,7
1775,5348,224,70,3,152
102,328,63,6,3,19
7,7,11,4,4,5
416,206,213,449,368,450
2,11,0,25,106,14
1,2,1,10,48,28
0,0,0,0,0,0
9,251,18,85,5,13
0,0,0,0,2,2
13,18,12,26,16,14
1,1,0,0,2,2
651,358,675,826,2394,396
330,188,494,984,169,325
0,0,0,0,0,0
5,2,5,0,2,2
15,38,18,10,13,22
8520,10346,8926,214,228,214
1,3,2,1,3,3
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
442,605,395,745,506,644
1,0,0,1,5,0
1,3,7,2,2,5
154,18,32,90,43,4
19,24,11,12,16,8
453,26,845,137,32,1
36,37,27,27,29,28
3,1,1,5,5,4
499,648,401,569,801,356
0,0,0,0,0,0
18,20,46,34,14,34
0,32,15,21,63,5
50,56,25,899,1087,957
15,3,51,665,68,0
79,241,80,25,129,33
211,85,104,256,213,123
14,20,18,2026,1458,684
0,0,0,3,0,2
0,0,0,0,0,0
92,194,158,163,170,128
45,22,41,31,42,17
546,714,443,943,549,476
114,156,81,1502,2041,1683
2,2,2,0,0,1
29,79,34,19,36,45
174,184,213,93,107,92
5,15,11,18,26,10
54,82,30,36,141,41
3281,4113,4840,3937,2540,2091
166,292,271,242,186,259
1610,253,344,2266,233,570
4,1,3,1,4,2
7,9,12,15,8,7
0,0,0,0,0,0
20,14,17,485,398,287
4,0,0,822,597,540
0,2,1,2,1,0
590,284,427,282,368,124
0,0,0,1,0,1
19,85,37,16,30,29
389,65,205,2246,729,49
32,37,32,28,39,27
518,398,633,173,293,230
82,100,92,77,92,66
2,9,1,0,4,2
0,0,0,0,0,0
24,51,43,3020,1981,883
21,25,20,33,31,17
958,967,777,1826,1615,210
5,70,3,162,208,89
0,0,0,0,0,0
8,9,13,5,5,7
26,7,4,14,0,31
8,6,11,0,1,4
933,1224,422,931,1594,1530
4,37,6,53,16,23
2,1,5,2,1,4
462,1104,683,607,543,464
1,2,2,1,2,4
0,0,1,0,0,1
81,90,61,36,47,32
275,881,490,469,443,427
300,358,333,358,304,312
166,231,247,103,2,206
29,6,12,13,4,9
164,618,208,711,540,209
22,40,26,27,58,34
478,531,357,25,36,31
10,21,14,32,8,18
53,38,38,59,45,36
25,38,25,290,454,251
668,772,2307,1748,838,592
0,0,0,0,0,0
0,4,0,1,1,3
33,35,9,46,91,64
1,3,0,2,0,1
70,22,16,62,6,12
0,15,1,3,3,7
135,91,414,414,109,60
16,37,44,23,65,54
25,7,16,6,5,25
311,472,563,25,164,41
0,0,0,0,0,0
1,6,3,4,1,4
675,1353,1247,920,1363,832
1009,512,544,592,747,629
47,100,32,49,49,71
208,295,210,2177,758,462
6,41,20,1,128,154
13,3,2,9,7,4
988,321,864,25427,17042,9297
8,16,8,10,3,6
0,13,0,2,8,4
80,72,53,67,70,46
1105,2243,482,1309,967,616
7,9,1,27,35,32
14,10,8,12,20,8
172,147,177,140,175,164
6,10,7,305,109,119
0,0,0,0,0,0
85,97,110,239,95,38
27,33,0,110,2,46
3,127,54,6,4,68
1,0,1,4,8,2
42,12,22,18,17,8
4,1,7,4,0,8
13,10,6,7,12,9
1,1,0,1,1,1
23,31,16,56,160,73
42,73,81,53,48,96
107,128,154,106,36,108
367,894,1455,362,460,132
1427,1084,6387,87,22,58
70,58,10,45,35,16
294,1081,11,1,0,482
802,183,450,463,353,266
44,69,13,44,5,15
224,183,224,170,238,275
74,430,775,820,484,656
292,202,581,79,179,169
17,8,5,24,8,2
0,1,3,0,0,1
16,11,4,16,28,24
0,0,0,0,0,0
0,0,0,0,0,0
79,279,61,462,515,176
477,193,284,108,504,105
1,0,1,0,0,1
154,154,202,61,54,67
23,33,3,120,103,68
517,781,210,279,553,729
145,263,119,62,188,346
0,3,9,2,3,1
0,0,0,0,0,0
10,9,10,2,5,2
131,458,59,86,36,136
68,86,79,81,96,73
152,117,169,182,134,140
9,324,150,199,154,302
79,91,64,68,80,51
74,29,13,1,1,0
314,463,228,385,151,250
186,290,281,431,227,182
42,46,17,31,29,32
67,44,66,69,49,40
1,0,3,3,0,0
432,538,529,706,567,488
0,0,0,0,0,0
4,8,50,52,26,19
52,75,58,26,21,13
17,7,1,2,2,0
4,3,4,2,11,2
70,55,194,74,15,156
4,21,9,0,0,0
93,254,129,183,87,126
0,0,0,0,0,0
0,0,0,0,0,0
298,293,229,308,285,230
1214,2196,928,645,471,543
90,2,13,22,13,2
23,68,87,1671,1656,1254
232,499,129,26,36,22
1042,757,149,1045,276,420
2,1,0,2,0,2
2,1,1,2,1,0
7,4,8,26,49,32
16,21,6,18,35,25
133,1157,684,643,97,535
52,23,42,39,17,28
0,0,0,0,0,0
386,410,449,388,392,387
4,4,6,5,4,3
121,1,3,48,56,49
0,0,0,0,0,0
4,0,0,73,86,9
0,0,0,0,0,0
13,23,7,30,12,15
0,0,0,0,1,0
298,300,424,76,539,708
0,0,0,0,0,0
0,0,0,0,0,0
153,66,102,88,78,103
20,22,26,460,448,463
170,201,115,102,160,77
220,124,98,18,212,25
0,0,1,1,0,0
580,794,204,126,67,137
41,40,72,38,76,94
1225,963,552,1124,704,680
0,0,0,0,0,0
45,69,45,59,63,12
1207,513,647,202,1023,3490
1,1,1,1,0,1
230,344,178,922,1144,1520
25,51,45,19,49,12
23,31,128,558,683,1532
0,0,0,0,0,0
116,145,148,114,114,54
39,33,32,22,18,9
0,0,0,0,0,0
0,0,0,0,0,0
62,491,197,137,182,84
307,148,345,255,338,352
25,23,21,16,20,14
9,3,11,17,7,4
313,316,288,301,281,289
156,139,178,176,135,144
63,6,21,22,19,4
1,0,0,0,0,1
798,894,754,17,24,14
634,75,90,56,48,476
103,95,62,86,159,61
5,12,8,2,7,8
10,22,13,15,8,12
12,8,15,12,13,11
157,190,525,562,441,320
1441,296,937,2685,467,1965
0,0,0,0,0,0
85,90,82,103,89,99
143,10,114,159,138,418
44,36,33,30,21,31
129,63,172,142,60,84
12,65,36,32,47,14
36,42,40,21,8,15
1,1,0,2,3,2
88,73,71,59,49,66
516,460,601,323,485,384
0,0,0,0,0,0
0,0,0,0,0,0
3,3,8,6,5,1
202,118,62,44,523,283
0,0,0,0,0,0
191,217,110,100,45,36
3,3,5,1,3,2
0,0,0,4,2,2
30,63,23,39,48,56
189,158,104,3952,3876,4167
0,0,0,0,0,0
63,118,106,135,127,108
1,2,2,0,1,1
1,0,0,0,0,0
0,2,0,2,0,1
280,598,4,147,31,185
404,2203,916,181,859,1048
12,2,9,176,39,13
53,20,24,50,41,78
8,13,0,34,62,37
40,41,35,33,40,32
0,0,0,0,0,0
1,4,1,2,6,1
97,69,66,68,73,71
4,8,7,5,3,4
7,3,28,22,27,4
0,0,0,0,0,0
2,34,3,0,0,1
684,1135,1077,872,1062,922
17,14,42,12,10,18
216,167,238,253,286,109
173,147,110,2683,3291,2848
72,84,38,529,821,975
392,928,363,495,373,354
412,397,494,402,354,480
289,505,533,359,212,221
0,0,0,0,0,0
14,8,22,29,4,41
5,0,1,1,0,1
1,1,0,13,1,4
0,0,0,0,0,0
269,635,179,135,293,183
174,156,181,4826,6837,5846
6,0,4,5,3,3
1,0,0,0,0,0
63,47,43,32,8,29
464,450,534,409,539,246
9180,382,12098,94,15,1
147,127,154,5,3,1
0,4,1,2,0,2
504,322,441,715,447,573
1,0,2,3,2,0
770,917,571,8,32,9
3,0,9,0,0,0
13,161,5,276,104,304
0,0,0,0,0,0
127,88,133,2965,14528,991
319,202,376,23,520,1865
0,0,1,6,2,4
0,0,0,1,1,0
100,50,117,6,5,2
204,498,379,320,229,191
0,2,0,0,0,0
4,3,8,6,3,4
21,16,16,27,14,13
12,9,14,2,2,0
0,0,0,0,0,0
64,69,134,35,40,22
562,758,825,290,311,238
118,231,106,172,144,2
11,38,14,63,69,99
0,2,3,0,2,1
5,0,2,0,1,0
100,76,154,220,102,100
65,110,208,1,1,16
6,11,29,10,52,49
4,8,12,6,8,4
0,0,0,0,1,0
139,134,78,106,102,59
271,352,167,283,460,297
91,81,52,69,89,154
60,32,68,44,51,59
310,331,108,279,233,160
138,132,77,115,178,14
119,136,166,139,156,90
0,0,0,0,0,0
361,338,338,227,222,533
160,297,182,270,184,281
0,0,1,0,0,2
3,3,3,0,1,0
89,132,105,11,82,31
2,0,14,0,1,0
659,814,540,746,867,425
9,45,62,170,148,295
246,286,369,263,262,164
110,51,129,8,48,71
0,0,0,11,0,22
0,0,0,1,0,1
1185,1459,1007,1135,1073,911
399,172,208,297,601,339
55,154,243,233,110,111
2,9,12,8,7,11
2,2,3,10,15,18
2948,301,289,2037,37,752
34,33,39,25,40,29
64,41,24,41,15,13
0,0,2,0,1,0
1,0,0,4,1,1
295,399,300,5566,2064,5112
4,0,0,0,0,0
2,1,0,1,3,0
0,0,0,0,0,0
3649,1737,313,17,319,271
62,191,178,52,7,9
11,21,17,21,30,21
80,87,77,76,98,176
181,143,174,138,131,142
75,1,6,46,9,24
14,28,11,18,9,14
1,0,2,1,0,0
127,426,303,272,110,45
0,0,0,0,0,0
196,253,209,255,202,217
665,1459,901,571,1237,672
330,295,311,363,335,253
144,302,136,160,161,76
5,4,4,6,6,3
276,190,224,3,3,2
0,0,0,0,1,0
64,76,48,88,84,22
249,163,353,30,86,155
0,0,0,0,0,0
110,198,106,121,242,61
509,464,334,154,251,398
0,0,0,1,0,0
5,32,18,8,21,7
1097,1030,1644,1340,1027,934
1,0,0,6,36,17
169,13,2,19,47,67
88,15,1254,200,1099,70
0,0,0,0,0,0
11,19,3,78,11,9
0,0,0,0,0,0
1474,751,688,600,1488,1039
528,67,689,25,50,43
43,48,33,313,284,217
56,70,70,0,1,0
2,0,0,0,0,1
118,16,7,21,30,502
3,20,11,0,0,0
1608,1057,1457,519,800,456
1463,135,562,0,327,234
5,11,7,4,9,8
53,73,111,49,32,74
5038,6037,330,4621,4369,280
33,40,14,7,11,16
265,422,263,12,13,8
178,286,96,151,156,209
1423,906,283,530,791,391
543,336,645,624,506,566
15,13,5,14,6,5
1,3,0,3,8,6
41,886,679,82,168,144
1231,2260,2521,154,187,2972
468,728,196,104,497,366
28,44,52,504,560,318
401,471,446,214,184,220
96,498,674,73,60,47
99,56,70,51,85,68
0,3,0,1,1,4
42,36,33,0,81,15
0,1,0,0,0,0
2,0,3,5,0,2
4,6,3,12,2,3
76,219,164,103,113,164
19,35,41,28,26,28
22,61,1,50,46,56
0,0,0,0,0,0
2045,3345,484,1731,2354,479
189,622,642,542,529,532
62,47,24,10,65,21
109,185,65,1175,836,1562
171,135,198,17,37,17
413,168,175,77,111,122
0,1,1,0,0,1
84,32,10,0,7,7
9,15,0,5,4,1
50,73,69,53,72,92
55,45,59,50,86,54
470,602,467,570,390,524
0,0,1,19,24,12
7,12,10,101,116,108
0,0,0,0,0,0
633,193,453,461,402,412
65,77,138,2,72,117
870,980,1240,1385,1574,752
0,0,0,0,0,0
1,9,5,43,57,53
12,144,0,7,1,0
237,20,15,5,9,32
2,3,3,5,5,1
105,143,92,111,126,90
8,19,9,12,22,16
133,209,227,381,99,410
30,26,26,23,26,24
399,688,423,356,384,304
0,0,0,0,0,0
35,37,27,29,37,34
1,2,1,0,1,4
60,45,111,57,87,19
160,148,129,135,273,158
172,323,76,488,293,327
5,10,15,19,11,16
0,0,0,0,0,0
195,77,81,92,207,166
342,1324,451,128,233,12
78,18,38,96,8,45
0,0,0,0,0,0
234,230,219,228,216,185
43,14,14,26,34,13
282,66,673,1188,31,119
0,0,0,0,1,0
1565,3614,1027,3204,1558,1638
1,1,1,0,1,0
27,202,328,20,137,36
67,68,159,184,216,215
20,57,260,63,76,74
148,266,160,156,170,120
36,72,95,103,7,32
1,0,1,0,0,1
84,95,99,93,79,79
588,762,614,603,773,665
1,8,4,51,14,23
6,6,0,1,3,10
429,639,43,102,83,281
110,146,178,381,303,721
0,0,0,0,0,0
0,3,0,3,0,1
0,0,0,0,0,0
92,98,108,91,78,126
110,33,104,59,215,89
145,359,57,161,242,55
101,119,56,215,81,87
20,7,20,0,3,22
193,255,50,60,72,76
5,12,25,4,36,43
0,23,9,0,1,4
0,2,3,1,1,2
0,0,0,1,0,0
1567,737,828,485,811,349
5,2,2,4,0,4
263,256,214,205,117,198
0,30,5,11,13,2
194,158,174,162,111,149
3,0,3,2,5,1
319,334,441,447,493,334
6,2,2,5,7,11
0,0,0,0,0,0
78,249,26,11,27,105
1148,1103,1426,1411,937,1394
398,80,193,28,17,395
138,42,46,50,87,274
48,16,114,61,64,6
148,270,225,203,200,160
108,80,76,88,103,102
1,0,0,0,0,8
263,656,382,366,370,317
1,0,0,19,22,8
0,0,0,0,1,0
337,380,376,424,386,328
30,6,92,104,58,32
0,0,0,0,0,0
4,7,2,2,1,0
45,105,72,0,0,6
1356,1626,974,1690,2292,1851
2,3,15,6,8,9
0,2,1,1,2,2
29,339,261,377,161,128
77,95,183,57,161,151
46,33,5,10,5,26
2,2,1,2,1,0
1487,468,2269,1824,2021,1131
2,0,0,1,0,0
16,13,23,42,17,28
5,1,2,0,7,2
804,1273,1117,664,851,749
395,472,375,472,400,283
0,0,0,0,0,0
3,2,4,3,2,5
187,187,162,220,158,126
196,239,128,73,240,95
191,1042,146,280,1499,327
2819,1002,343,1155,45,613
0,0,0,0,0,0
2,8,0,2,1,0
59,0,20,40,93,6
0,0,0,0,0,0
12,30,26,132,95,43
160,129,130,193,275,196
428,312,234,387,116,314
0,0,0,0,0,1
0,0,0,0,0,0
14,14,22,14,21,23
2,4,4,5,2,5
28,235,79,14,451,185
101,122,97,103,128,102
359,346,521,8,49,21
17,114,74,33,69,28
268,233,143,17,6,6
89,11,6,118,20,14
0,0,0,0,0,0
1024,1287,382,425,287,557
302,296,277,88,393,158
109,85,115,0,0,0
2,0,1,2,6,0
264,109,241,340,261,176
3,15,12,13,11,8
61,69,73,67,67,63
7,1,4,1,0,1
0,2,0,2,1,2
70,67,67,140,99,59
0,0,0,0,0,0
87,133,63,101,115,68
67,1082,880,1417,2909,133
1,1,0,1,0,0
3,2,4,1,5,3
38,30,31,31,27,34
0,0,0,0,0,0
165,99,248,2,6,8
22,23,0,67,54,17
271,261,135,2313,3536,3426
164,72,178,17,27,27
223,157,361,286,143,266
12,53,15,7,24,33
8,6,3,8,12,13
31,36,54,42,11,21
720,1691,591,262,216,174
273,111,559,280,462,78
38,19,1,10,33,14
216,302,214,72,63,126
0,0,0,0,0,0
5,3,29,9720,129,3969
4680,697,400,1812,189,356
0,1,0,6,0,0
23,4,30,10,46,19
57,76,51,79,87,76
1135,1084,1080,936,972,1006
190,144,52,199,588,70
10,11,14,1,6,3
6,6,4,11,6,9
71,25,48,943,1391,464
533,90,101,603,255,533
20,3,15,13,16,4
455,557,353,1514,515,424
5,7,58,9,1,5
136,91,152,70,93,21
0,0,1,49,6,4
68,100,41,67,77,39
217,85,86,162,40,76
1,1,0,1,1,0
0,0,0,0,0,0
1,2,4,2,4,4
0,0,0,0,0,0
2,0,6,2,6,4
1229,721,810,1679,1132,1266
419,6,10,483,53,630
0,0,0,0,0,0
22,22,15,33,23,15
76,61,54,36,25,149
24,4,28,31,31,19
0,0,0,0,0,0
0,0,0,0,0,0
1,8,2,2,4,0
9,4,2,0,0,4
120,378,360,258,72,543
12,2,6,47,9,14
56,24,105,63,5,14
18,10,18,20,11,18
199,130,112,219,155,106
4,3,4,5,3,2
41,90,21,79,27,74
2115,1255,704,288,1492,454
2,19,3,0,20,37
7,16,2,46,4,10
5,13,9,3,47,0
28,219,89,84,30,45
20,4,3,72,20,24
183,260,154,220,186,191
0,1,1,0,1,0
3,0,1,34,37,38
232,253,184,230,228,204
54,75,104,63,43,30
288,166,1305,585,1494,193
31,41,40,34,23,40
14,14,8,24,30,27
1,0,1,0,1,0
47,430,161,106,24,249
22,13,41,194,81,25
0,0,0,0,2,0
39,98,100,2711,208,3412
719,718,714,790,818,617
493,450,1001,8,9,8
991,598,740,863,622,1055
0,0,0,0,0,0
47,34,40,12,15,17
0,0,0,0,0,0
3,18,11,1,2,1
41,9,250,4,19,19
296,162,80,199,188,70
31,72,187,1517,734,409
107,189,162,29,47,25
54,87,39,28,59,20
758,950,938,739,764,1051
421,484,310,1446,225,262
73,107,104,100,110,79
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
228,441,318,630,527,600
185,306,152,206,208,158
33,57,70,1,1,0
8,7,5,11,2,7
689,458,581,525,854,616
260,1627,1121,814,713,543
94,138,244,64,313,623
18,8,35,21,24,6
1919,502,990,1789,512,746
486,623,604,627,503,388
0,0,0,0,0,0
1,16,6,29,145,59
65,145,165,19,585,22
24,8,13,7,12,12
633,541,150,454,290,313
13,20,9,12,10,14
1,1,0,0,0,0
0,1,1,1,0,0
1,0,2,1,0,0
2063,1005,174,1642,1188,1316
0,0,0,0,0,0
511,85,227,381,890,44
6,7,2,3,2,2
40,188,209,283,156,27
2,1,3,2,2,1
52,111,100,136,111,115
3,16,19,1,4,11
6,7,16,6,1,9
190,170,242,39,9,39
6,4,40,32,7,7
120,183,68,81,230,161
43,76,64,634,744,305
36,56,364,628,405,148
5,2,6,8,10,5
17,11,6,6,9,2
199,212,172,729,727,661
8,13,7,1,13,5
38,146,89,123,100,50
0,1,6,3,3,4
815,816,260,924,361,279
8,13,11,7,8,11
133,77,1,42,36,80
512,374,549,657,640,508
1401,2577,2321,119,75,81
837,814,604,668,1167,654
223,220,256,23,29,16
69,91,47,174,116,147
328,516,239,147,444,432
7,2,14,19,14,14
0,0,0,0,0,0
142,173,149,229,339,27
0,1,1,3,0,2
2,0,1,0,1,0
13,1,7,7,6,7
21,62,28,29,88,2
1056,938,863,456,109,952
3911,1506,2319,142,166,105
462,441,273,392,347,294
42,37,37,44,42,36
110,135,135,17,11,7
7,4,5,2,2,3
3789,327,2536,245,517,119
70,150,137,77,84,51
598,1500,133,473,618,360
48,40,14,31,50,22
24,652,327,221,92,1303
75,79,15,54,7,10
0,0,0,0,0,0
196,435,127,551,394,257
1,0,1,0,0,0
336,799,780,475,379,418
36,69,26,39,16,33
0,0,0,0,0,0
182,196,164,198,210,163
409,424,218,413,165,222
14,43,83,42,26,11
3,2,3,6,5,22
11,25,10,25,17,12
517,339,81,284,81,551
96,77,69,1858,1771,1903
9,2,11,0,2,7
649,404,639,114,732,514
85,44,44,16,21,14
0,1,2,1,0,1
0,0,1,0,1,0
301,196,169,213,90,141
3,6,4,11,3,3
136,133,125,117,115,125
0,0,0,0,0,0
0,0,0,0,0,1
445,517,457,1362,1193,1066
0,0,1,2,9,5
610,344,462,436,179,234
9,4,15,7,0,0
430,437,303,307,341,587
4,7,9,359,460,190
30,1,14,15,2,1
180,150,144,102,149,104
3,89,113,7,5,21
0,0,0,0,0,0
75,62,43,271,69,136
28,47,43,45,46,44
33,7,19,5,32,22
307,525,527,12566,11635,5441
455,839,424,665,517,311
9,24,33,2,0,7
3591,5079,689,2014,736,2242
4,22,21,16,13,4
61,148,117,54,37,43
1,0,3,2,3,1
9,14,31,3,1,0
0,0,0,0,0,0
