"sample1.1","sample1.2","sample1.3","sample2.1","sample2.2","sample2.3"
79,99,61,90,73,85
33,14,85,56,49,36
110,102,40,59,34,90
1,5,0,0,0,1
16,34,21,31,23,16
38,661,485,2,7,3
123,147,88,46,193,34
140,73,307,92,150,45
2,1,1,10,10,3
400,322,179,230,322,182
6,16,15,4,11,11
15,14,3,25,11,10
59,50,32,1268,718,1244
15,109,3,62,18,141
177,245,74,156,198,93
122,127,148,104,136,84
4,9,4,34,36,32
104,84,72,72,132,97
9,7,31,14,35,3
0,0,0,1,0,0
625,2316,1127,769,840,792
20,37,50,39,50,95
3,3,35,1,8,0
0,0,0,1,0,0
3,8,11,35,24,32
1,1,1,0,2,0
456,382,212,282,332,294
17,73,20,23,60,30
3,2,0,2,14,3
2,7,2,1,2,3
740,214,294,528,464,472
0,4,5,11,5,6
213,534,279,350,469,372
20,5,11,3,23,8
43,16,20,10,5,28
113,27,248,107,106,20
49,29,47,70,55,137
0,0,0,0,0,0
1,0,0,0,0,0
22434,1603,628,97,163,240
802,211,964,609,319,151
15,5,7,1,2,0
4698,6720,7532,3406,4985,3172
33,36,41,40,72,66
596,473,242,276,392,1549
1654,1460,2642,121,50,26
579,1122,346,95,102,1223
76,98,4,23,100,68
0,0,0,0,0,0
0,25,2,13,7,0
11,19,9,8,7,7
0,0,0,0,0,0
5,3,5,4,7,3
0,0,0,0,0,1
126,183,122,151,239,235
28,19,27,61,18,21
70,30,84,73,59,41
113,47,18,109,83,257
553,1728,278,236,131,841
0,0,1,1,0,0
369,349,223,360,551,370
17,145,134,144,74,17
1,5,2,2,1,4
0,0,0,0,0,0
15,11,9,3,1,5
34,18,40,39,35,45
704,1051,776,650,910,660
0,3,5,3,2,0
36,40,30,2517,2736,3492
32,29,33,38,20,25
0,0,0,1,0,0
9,5,18,21,13,3
7,26,4,17,23,29
147,120,105,116,108,127
37,94,112,1752,2864,1145
571,368,1696,1123,1291,1238
14,10,4,0,4,11
202,203,209,188,235,227
0,0,0,0,0,0
49,264,23,121,454,58
0,0,1,3,0,0
4,2,0,0,2,2
280,412,188,614,258,366
72,134,157,143,107,42
0,0,0,0,0,0
25,48,27,32,19,44
149,296,378,215,731,371
82,112,56,80,128,84
47,637,81,70,148,98
146,288,229,226,295,278
1108,1118,561,1163,1462,1233
63,72,69,196,70,31
118,63,190,75,96,360
187,180,150,32,48,45
5,5,4,0,6,3
247,249,224,137,106,98
749,667,681,534,856,872
12,10,4,2,8,8
3,2,1,0,6,0
289,209,176,189,298,221
613,462,355,400,377,405
164,133,111,64,11,16
1,2,3,1,2,0
0,0,0,0,0,0
4,0,0,1,1,1
2,5,3,3,2,3
613,485,532,22,342,249
0,0,0,0,0,0
1082,1217,1619,32,50,34
26,50,32,33,74,14
79,6,75,45,208,30
349,340,357,239,672,195
762,660,567,818,934,712
413,207,629,1015,1892,2299
4,10,3,11,23,4
0,0,0,0,0,0
415,693,198,462,882,302
56,41,205,83,22,80
0,0,0,0,0,0
0,0,0,0,0,0
383,315,302,233,437,195
851,1395,1069,594,1160,1238
1428,319,238,1068,1736,367
703,703,655,429,612,507
7,3,5,1,5,2
17,148,354,140,52,186
795,623,248,445,2449,301
140,54,171,243,289,5
111,142,79,5,7,3
728,544,183,500,220,196
0,0,0,0,2,0
42,20,14,13,8,44
100,53,277,173,533,200
224,326,206,322,557,366
515,421,910,597,1300,2293
1,1,0,0,2,2
2,0,2,0,0,4
190,22,202,243,517,72
0,0,0,0,0,0
184,684,381,286,49,385
296,210,663,55,25,52
15,22,8,8,6,13
1,3,0,2,8,3
22,6,19,26,34,9
36,18,81,19,38,42
165,139,148,468,650,978
3,0,2,2,0,2
0,0,0,0,0,0
10,41,1,23,1,17
1214,1509,1600,1137,2303,1044
257,52,90,269,103,135
24,29,7,27,17,5
146,178,177,140,132,173
133,154,135,9,12,17
62,319,311,449,427,388
6,19,4,4,1,0
4,3,8,6,7,6
0,0,0,0,0,0
0,1,0,0,1,0
150,104,242,179,161,180
8,78,45,5,6,10
172,285,151,228,460,552
245,1274,304,210,592,172
1,6,1,2,8,0
9,18,17,8,17,23
149,239,220,11,5,8
217,207,180,182,289,98
613,131,145,376,558,531
2,3,3,4,1,4
7,9,17,9,30,7
0,0,1,0,0,0
6,7,26,6,0,7
66,51,148,152,156,73
0,0,0,0,0,2
1025,1020,886,1138,1765,73
0,0,0,1,0,0
0,0,0,1,1,2
4,0,4,0,4,0
0,0,2,0,4,3
138,54,62,78,94,24
0,0,2,1,1,1
153,87,16,139,13,76
781,870,464,742,568,330
273,99,170,64,162,181
0,0,0,1,0,0
393,342,178,214,474,251
17,30,22,29,25,14
225,485,410,88,71,178
102,177,130,157,113,150
148,35,193,52,194,50
241,55,92,442,571,598
108,115,204,119,58,85
2699,3088,2498,104,143,95
1,11,0,3,0,0
0,1,0,0,0,0
44,56,56,59,108,40
0,0,1,0,0,4
148,351,241,143,67,109
866,475,724,147,349,223
0,0,0,0,0,0
375,101,587,141,839,68
24,39,0,487,28,16
127,332,277,277,630,139
29,7,21,18,19,20
1,0,1,1,0,3
812,608,335,691,766,479
0,0,0,0,0,0
1755,1627,1470,98,97,54
149,79,108,20,23,16
0,1,0,0,0,0
10,1,8,2,5,3
72,84,73,88,98,78
13,14,14,1,11,9
42,29,33,28,103,39
3489,5211,2758,144,343,121
13,12,15,9,24,9
9,2,5,9,11,3
0,0,0,0,0,0
1,1,1,0,0,1
28,14,17,6,68,5
0,1,0,0,4,0
16,21,7,6,22,11
0,1,0,0,1,0
2,7,0,0,7,4
123,49,32,35,121,34
18,19,25,28,28,31
21,314,172,16,13,7
84,68,79,78,114,100
1605,2075,1741,2115,2615,1997
11,10,2,7,2,4
418,359,374,415,479,531
2,1,3,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,3,8,0,0
12,0,4,10,43,11
2,4,4,3,6,1
66,0,244,121,0,0
30,25,21,32,46,31
57,130,239,174,376,79
1,13,2,0,22,0
193,181,205,203,208,170
2,3,2,0,0,1
2571,2561,3595,427,3000,900
107,60,70,77,163,197
297,217,179,202,496,84
11,5,11,17,14,15
34,28,34,41,37,25
156,223,122,164,163,140
0,4,1,5,0,3
51,31,66,36,42,47
47,22,37,37,47,38
0,1,2,0,18,3
39,37,40,42,44,28
99,115,102,16,23,16
73,196,100,90,116,226
293,264,277,272,346,273
0,0,0,0,0,0
0,0,0,0,0,0
13,24,14,16,18,19
502,1042,173,456,438,621
336,145,538,83,7,138
1042,799,855,158,108,125
0,0,1,0,0,1
197,145,99,145,187,156
2,6,8,48,85,59
57,39,76,3,34,43
171,173,141,76,306,59
6,6,5,6,4,5
56,57,46,69,67,58
30,31,37,17,52,59
24,199,22,81,86,163
233,177,132,194,149,145
2307,654,620,1965,319,183
0,0,1,0,0,0
318,92,266,229,442,178
4,0,0,6,0,1
0,2,1,2,1,1
37,33,43,58,66,70
157,251,286,279,287,398
37,33,47,12,17,4
112,45,109,113,451,79
1,1,0,4,2,1
1,0,0,0,0,1
0,0,0,0,0,0
16,23,21,10,16,33
39,0,4,5,0,8
17,0,41,19,1,108
0,0,0,1,0,0
0,0,0,0,0,0
295,630,2152,188,2353,244
0,0,0,0,0,0
106,31,281,7,190,43
12,15,7,8,10,14
33,62,77,6,22,24
10,21,17,21,41,7
0,1,0,0,0,2
0,0,0,0,4,0
21,46,44,23,43,43
10,15,14,171,280,260
18,17,20,19,18,25
218,216,179,33,71,68
449,532,216,92,863,457
633,221,653,361,503,625
0,0,0,0,0,0
18,237,14,6,289,248
13,0,10,0,0,0
2,25,9,16,5,6
973,1061,890,1144,1146,1053
1988,866,133,1404,2272,1832
0,0,0,0,0,0
70,40,27,23,28,22
0,1,0,0,0,0
4,0,4,0,0,4
2,1,4,4,1,8
0,0,0,0,0,0
339,258,149,322,878,470
60,72,50,54,89,56
12,26,30,175,194,196
0,0,0,0,0,0
0,0,0,1,0,1
99,192,317,1,227,76
1102,824,712,668,985,904
19,12,11,24,6,39
17,10,21,8,8,28
48,19,40,46,28,37
264,109,41,43,142,131
8,31,25,8,26,19
26,27,209,27,302,311
12,9,8,501,298,208
1,4,4,5,6,4
0,0,0,0,0,0
195,557,333,499,697,351
889,838,951,830,898,798
154,239,144,42,340,29
70,11,13,73,20,33
70,29,34,492,410,114
2,0,0,2,0,4
85,146,15,50,100,54
850,703,416,795,1044,703
0,1,0,0,0,0
0,1,1,0,0,0
34,67,3,117,102,91
1485,401,1965,2118,3422,1064
177,59,6,94,64,27
14,34,17,10,31,10
2,0,0,4,2,0
81,110,81,355,307,309
0,0,0,0,0,0
0,1,0,0,0,0
199,201,243,264,260,221
708,512,407,706,445,182
3,4,6,2,10,4
20,22,12,13,10,3
682,746,593,789,733,1214
3,0,2,2,4,0
0,0,0,0,0,0
38,52,43,56,54,41
0,2,1,2,1,0
2,0,3,7,6,9
6,6,3,10,2,5
1,0,1,1,1,3
16,37,65,34,2,8
96,74,238,315,230,115
247,424,310,24,286,107
282,362,647,692,353,626
355,345,173,457,65,385
0,0,0,0,0,1
225,106,360,391,952,412
546,912,509,1012,797,880
0,0,0,0,0,0
35,26,19,28,23,17
453,1184,212,387,191,124
6,8,1,2,2,3
708,611,471,832,467,732
6,4,3,0,4,1
16,18,14,19,14,21
0,0,1,1,0,0
21,19,17,49,47,42
123,272,161,82,121,169
1,1,0,1,0,0
162,167,160,181,152,164
1274,234,123,94,690,444
133,130,142,247,52,84
2,1,0,13,2,2
73,88,107,67,67,178
41,49,36,36,61,42
25,198,104,91,228,118
1,0,0,3,1,4
0,0,1,0,0,0
0,35,14,5778,1340,9642
25,17,3,32,54,21
2,4,1,0,2,1
50,97,45,90,140,55
0,1,0,0,4,1
753,973,202,78,64,219
0,0,0,0,1,0
759,1077,985,1040,743,883
177,10,104,22,215,27
884,953,1905,858,1117,871
399,436,218,400,366,324
6,6,3,12,4,5
39,69,50,44,28,39
610,266,334,915,444,492
3,5,5,2,7,2
638,329,383,418,307,456
0,2,0,0,0,0
1,0,3,2,2,6
1,3,8,4,0,0
372,115,41,541,631,128
0,0,0,0,0,0
2,2,1,1,2,1
608,960,456,302,715,858
487,642,323,23,31,83
137,274,196,180,227,121
2745,1127,646,165,13,72
793,731,608,51,65,65
102,44,145,251,204,169
37,20,17,3,4,4
0,0,1,2,1,0
1,0,0,22,35,11
7,11,15,13,13,7
220,147,113,185,97,251
6,14,12,10,17,20
13,14,8,11,19,17
0,0,0,0,0,0
350,276,266,114,156,373
7,12,11,3,14,18
472,181,257,14,10,22
7,19,8,10,14,22
1,1,0,1,0,0
21,17,11,44,67,19
0,0,0,0,0,0
35,49,46,17,31,12
185,145,171,151,242,196
1,1,1,2,0,3
391,1187,542,411,684,234
102,169,79,140,143,51
3,1,2,0,1,1
1094,774,43,1170,358,259
73,137,235,85,68,356
0,0,0,0,0,0
63,138,85,90,107,103
967,802,667,502,457,214
15,8,6,0,2,8
19,92,69,58,13,27
7,0,3,4,7,3
8,1,7,22,10,4
48,86,32,70,47,60
0,0,0,0,0,1
0,0,1,0,0,0
0,0,0,0,0,0
312,348,240,293,428,424
476,733,426,960,1178,716
419,33,288,138,314,371
0,0,0,0,0,1
10,16,7,8,12,10
0,0,0,0,0,0
116,122,211,64,229,111
565,370,960,89,222,567
5,2,6,7,11,2
614,630,714,607,671,632
0,0,0,0,0,0
212,70,83,53,132,107
64,50,107,68,287,216
3,0,0,0,0,0
67,20,23,22,6,6
73,166,217,140,187,145
1,3,0,3,10,5
0,0,0,0,0,0
532,585,439,202,292,282
1,5,2,1,0,0
1,0,0,0,1,0
4,5,3,1,0,0
261,105,368,119,65,3
817,653,506,539,944,599
185,12,28,96,138,3
213,91,50,52,116,57
0,0,1,0,0,0
1,7,4,4,30,51
1,3,2,1,1,1
2,0,0,7,0,2
0,0,0,0,0,0
1,3,7,5,2,5
124,130,107,677,541,518
1553,1405,1750,2602,1111,972
81,79,53,73,85,53
0,0,0,0,0,0
893,82,412,125,770,304
61,33,34,35,20,27
0,0,0,0,0,0
5241,6921,1795,2880,2987,1893
3,29,33,8,12,0
382,578,595,439,572,582
65,163,10,4,182,315
0,0,0,0,0,0
1,30,92,10,25,0
74,160,57,86,73,122
0,0,0,0,0,0
88,10,94,3,4,2
358,466,312,316,272,642
113,160,94,329,374,121
22,38,23,25,30,55
311,309,230,335,338,275
0,0,2,0,4,0
1392,913,958,209,48,75
0,0,0,0,0,0
2,3,3,3,4,4
24,29,34,30,18,30
140,34,160,104,276,98
41,31,22,23,36,35
8,131,23,63,59,6
118,338,447,378,180,177
2,1,1,3,4,1
1021,475,207,323,210,417
1,5,3,37,44,122
12,112,11,34,11,3
571,266,338,525,818,2270
69,389,223,98,18,160
71,48,73,5,4,6
12,7,18,6,5,10
17,30,19,45,20,15
0,0,0,0,0,0
1244,342,541,755,686,1412
54,7,6,2,17,5
218,344,128,195,221,102
89,32,43,51,78,81
0,0,0,1,0,0
1,1,0,1,0,1
2,0,1,0,2,0
28,42,22,45,32,38
5,7,4,5,0,6
38,31,38,36,43,47
8,5,9,9,14,16
36,36,18,15,5,7
0,0,0,0,1,1
86,112,126,227,86,111
836,808,2115,637,458,537
473,346,223,436,547,415
0,0,0,0,0,0
40,115,62,2250,3109,968
31,31,18,26,48,9
2,8,5,10,14,1
18,15,6,16,19,13
0,0,0,0,0,0
9,10,9,11,17,8
378,444,402,342,475,425
12,6,4,22,4,8
12,30,14,17,23,24
94,93,107,95,110,102
148,125,47,40,241,233
0,0,0,0,0,0
6,5,5,4,11,6
17,7,39,52,11,23
1,0,1,1,2,1
2,3,0,1,4,0
19,24,10,22,28,14
514,805,450,591,558,547
139,59,40,107,248,0
4,13,30,9,16,12
18,12,4,7,10,4
395,720,6,394,443,175
223,96,63,54,66,96
370,315,137,294,446,348
67,275,169,140,64,277
103,79,28,72,77,74
154,165,142,9,7,7
2,0,0,0,2,1
323,69,386,222,328,226
25,16,11,24,48,9
0,1,2,2,4,1
361,351,194,313,353,322
340,150,79,155,169,77
51,6,50,26,20,15
377,247,308,32,29,39
142,318,61,287,70,195
20,19,18,24,25,28
11,26,3,5,19,19
10,14,2,18,7,19
0,0,0,0,0,0
214,355,264,296,276,313
234,10,2,95,29,307
1907,1432,2016,2161,2924,3221
1,2,2,2,6,2
0,1,0,3,5,3
205,426,225,341,414,432
19,23,12,40,38,37
1,0,1,0,0,2
102,121,35,20,187,56
18,15,17,22,29,19
2921,3450,2038,165,127,162
406,455,1041,837,350,775
240,31,356,113,168,184
22,17,8,6,5,15
0,0,0,0,0,1
10,5,4,6,6,3
733,876,727,1189,1442,562
112,241,89,145,64,52
0,0,0,1,0,0
129,312,174,284,258,206
176,41,52,13,28,39
71,55,174,162,67,59
647,319,193,112,192,101
0,0,0,0,0,0
332,510,239,391,254,469
168,127,152,142,174,90
730,412,1030,15,19,8
269,92,270,141,644,293
160,183,120,103,103,214
4,5,4,1,2,6
205,252,210,204,282,191
100,1478,716,1683,2509,1495
0,1,0,0,0,0
8,7,4,3,5,1
13,18,8,18,14,8
0,30,0,3,1,0
0,0,0,0,1,0
6,3,2,11,8,1
18,41,0,12,11,15
153,137,86,287,97,169
14,16,8,5,13,9
147,10,52,381,240,85
181,340,302,262,290,123
30,45,41,38,66,42
4,5,35,27,34,42
141,79,106,20,130,12
358,666,331,505,278,266
0,4,4,2,1,0
99,58,62,1145,956,1152
0,1,5,1,14,1
18,42,41,21,52,47
10,33,50,16,72,136
42,5,17,75,18,213
5,17,2,6,7,19
3,3,8,7,4,9
347,369,337,78,56,47
24,28,16,30,22,29
36,39,74,17,12,55
502,483,1617,407,498,573
2,1,4,14,6,15
0,0,0,0,0,1
82,67,302,175,217,8
16,107,146,376,59,30
1349,678,864,855,935,1051
31,66,14,0,0,0
188,126,162,273,300,235
4,9,6,8,8,12
19,26,17,25,25,22
21,22,23,19,24,17
300,132,290,284,472,194
54,19,19,2,7,60
0,0,0,0,0,0
224,65,134,31,94,55
18,14,14,6,4,0
150,155,246,16,62,209
3305,2277,4717,253,241,293
120,118,104,153,121,105
490,939,405,826,948,466
16,6,11,4,8,0
0,1,0,0,2,0
2973,3260,2457,2997,3522,3195
423,331,238,173,500,161
4,5,4,0,1,1
2,0,0,2,1,3
28,5,15,2,12,14
1,6,2,0,0,1
0,0,1,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
53,68,47,60,71,66
42,78,79,76,160,66
44,42,26,13,79,6
200,193,195,146,163,125
28,39,23,40,65,32
45,13,32,2,60,28
7,11,7,6,14,71
13,178,277,1509,67,410
6,9,11,17,16,6
8,9,6,8,0,0
0,0,0,0,0,0
1138,1337,1414,1698,2444,1888
78,121,35,133,106,69
37,19,13,1,10,1
57,48,20,10,13,15
10,6,76,63,323,14
18,17,12,10,30,22
4,10,12,13,22,15
1,0,1,1,2,0
1,0,0,1,0,0
383,351,221,118,18,367
4,90,1,74,66,369
0,1,1,1,0,0
15,35,22,16,29,25
3,2,4,0,0,0
249,49,86,28,65,32
0,0,0,0,0,0
0,0,0,0,0,0
59,16,41,82,132,197
0,0,0,0,0,0
382,383,446,1174,806,569
3,10,18,12,2,1
120,222,91,126,223,72
0,0,0,0,0,0
3,6,17,9,7,6
0,0,0,2,0,1
541,440,155,175,246,128
1,2,2,0,0,2
12,6,0,2,1,4
138,152,88,28,18,25
93,39,155,199,365,149
526,373,1126,173,1093,780
380,259,131,2,0,41
18,1,11,5,22,7
0,2,0,0,2,0
2,4,3,0,0,1
2,1,2,1,2,4
1890,484,68,171,48,480
11,8,8,13,14,7
13,8,5,12,8,9
11,68,69,214,18,137
0,0,0,0,0,0
14,85,13,8,16,31
0,0,0,0,0,0
6,4,2,11,4,6
271,169,2,183,361,16
2,5,3,10,6,10
500,278,224,187,1069,403
0,0,0,0,0,1
0,0,3,4,46,7
605,1159,608,162,1124,3604
205,126,112,233,616,1064
1,0,1,0,1,1
277,319,38,267,226,362
22,30,13,383,133,210
27,25,15,6,16,12
586,1071,1048,505,997,754
55,67,76,151,76,76
0,0,0,0,1,0
1,4,8,60,26,17
132,79,98,358,162,184
14,15,7,34,11,33
184,28,109,134,206,152
114,87,84,92,106,108
194,85,96,100,53,68
169,394,262,373,366,305
150,119,53,105,361,186
39,34,16,25,22,28
0,256,99,103,0,47
0,0,0,3,0,10
46,438,93,586,184,535
10,3,12,31,14,1
35,54,12,24,26,65
117,86,110,208,256,90
646,68,52,15,16,7
38,29,22,33,42,27
21,30,43,28,24,17
21,3,0,47,29,301
18,22,21,259,508,424
335,140,63,796,368,419
0,0,0,0,0,0
401,229,646,20,30,71
267,277,271,262,340,290
3,0,1,3,0,3
0,0,0,0,4,1
0,0,0,0,0,0
48,97,100,59,115,121
11,35,22,0,0,1
292,348,248,302,300,375
10,22,23,15,19,21
0,0,0,0,0,0
2,0,4,3,0,4
240,452,265,269,160,980
9,189,5,136,98,3
770,186,323,164,445,1732
0,0,0,0,0,0
25,24,17,33,6,43
225,285,440,410,406,340
36,45,62,25,13,50
9,5,16,7,4,0
2,0,0,1,0,0
113,448,496,169,78,538
1458,1449,861,355,677,594
614,385,459,227,679,378
4,3,3,3,0,0
0,0,0,0,0,1
337,23,26,229,47,144
161,142,146,1239,1588,932
304,2373,442,2276,438,202
7,5,4,6,1,9
0,2,2,0,0,0
197,44,42,59,155,90
131,90,86,164,166,38
1,5,3,57,121,55
395,173,723,93,128,226
0,1,1,0,0,0
30,31,24,1,5,4
10199,5289,2868,38,47,17
6,6,5,26,47,38
29,38,6,17,4,35
7,17,18,14,28,21
0,2,4,2,11,1
67,87,122,45,224,49
5,7,5,6,28,14
13,0,12,8,0,0
906,313,167,1162,427,986
39,40,21,27,47,45
0,1,0,0,0,0
136,137,242,387,338,355
0,0,0,0,0,0
239,259,279,8,13,8
651,745,637,559,544,661
156,323,77,241,682,122
17,40,19,122,289,209
21,13,4,313,338,53
1042,1444,22,320,762,72
0,1,0,0,0,0
32,40,73,92,79,125
5,1,4,5,5,3
2,2,2,0,4,2
747,934,966,45,74,57
54,86,16,217,42,16
135,24,73,124,61,87
12,25,23,17,16,22
460,570,463,525,606,496
3,1,8,6,5,5
4,2,0,1,0,1
1152,329,327,244,469,287
600,545,284,389,548,543
0,0,0,0,0,0
6,0,13,2,5,2
0,0,0,0,0,0
0,5,1,6,4,9
4,1,2,0,0,0
0,1,1,1,1,0
23,246,512,201,230,165
440,408,392,506,550,514
1281,1347,1019,952,1273,672
415,352,272,444,578,458
456,447,404,441,541,391
0,0,0,0,1,0
44,50,23,40,22,22
11,6,16,19,17,9
40,5,12,1472,2610,986
22,47,37,13,10,7
0,1,3,1,6,0
2,6,4,5,2,5
4,20,17,13,70,13
402,386,364,321,470,352
1,2,1,1,13,19
7,58,126,6,34,28
162,197,122,87,104,43
369,424,398,40,48,34
1,0,0,0,0,0
2,0,0,9,1,6
0,0,0,0,0,0
28,115,32,4,59,36
2221,2170,2404,16,34,23
3,1,1,3,4,0
205,187,108,182,349,159
3,0,0,17,2,40
8,6,4,8,1,5
941,808,767,1655,882,223
84,92,54,181,328,269
24,22,21,33,40,39
0,0,0,0,0,0
18,20,9,21,6,13
4680,3538,3912,47,86,58
0,0,0,0,0,0
51,51,73,8,5,82
906,997,986,954,868,682
84,12,136,144,22,22
8,17,5,5,14,10
30,58,17,41,72,29
208,184,164,183,196,304
0,0,2,1,1,0
0,0,0,0,0,0
2,0,2,1,0,0
0,0,0,0,1,0
0,21,31,34,13,2
0,3,1,1,0,1
13,5,4,13,0,19
31,481,1913,107,0,109
0,57,0,838,1049,10
49,4,16,23,18,9
586,658,750,679,790,751
8,1,9,10,12,4
756,282,81,37,235,321
1,0,0,0,1,0
85,484,25,199,229,46
737,697,2485,2,17,8
256,356,310,413,424,200
430,691,147,607,1013,1189
150,331,487,290,1086,403
210,169,287,205,185,270
4,6,4,1,8,12
918,1193,1231,1261,3679,2805
36,50,82,17,2,81
0,1,0,0,0,0
29,35,99,25,59,37
184,14,384,227,187,30
480,515,390,409,564,405
0,3,0,2,4,4
0,1,0,52,67,41
1,1,0,5,26,0
1,3,0,2,12,0
4,3,1,0,0,2
71,69,27,9,2,6
2,1,1,0,1,0
3,8,1,2,4,0
4,3,5,5,1,0
652,300,328,681,350,317
84,83,347,43,22,390
158,429,333,428,509,347
381,488,295,493,571,402
2,1,0,0,0,0
59,0,7,0,18,193
0,0,0,0,0,1
21,50,100,58,38,153
87,44,78,90,61,59
0,0,0,0,0,0
2,1,1,0,0,0
0,0,0,0,0,0
111,112,90,43,37,26
56,97,49,34,60,112
0,0,0,1,0,0
2,0,1,5,2,4
231,213,341,24,29,29
14,17,21,19,11,20
0,0,0,0,1,0
1290,22,387,1083,352,873
91,54,122,16,7,7
152,523,273,160,115,310
71,44,44,205,235,157
0,0,0,0,0,0
0,0,0,0,2,0
11,3,37,36,19,11
278,159,133,194,226,225
0,3,4,53,55,50
28,60,36,26,30,51
0,0,0,0,0,0
0,0,0,0,0,0
498,586,274,286,97,270
548,478,689,33,12,10
219,221,113,69,72,198
0,0,0,0,0,0
0,0,0,0,0,0
353,546,580,621,385,317
0,0,0,0,0,0
0,0,0,0,0,0
4,1,4,3,5,4
0,0,0,0,0,0
81,191,84,56,64,92
77,17,212,196,92,8
204,914,415,9946,10243,3339
6,291,14,365,187,268
9,9,2,18,18,8
0,1,0,0,0,1
99,86,76,82,113,77
0,0,0,0,0,0
89,83,59,138,128,71
10,3,3,2,0,10
1,0,0,1,1,0
7,8,6,3,6,14
133,120,91,99,209,86
0,0,0,0,0,0
2943,1305,6969,330,1054,58
94,49,59,161,95,14
620,1369,37,496,928,2285
15,0,2,40,7,8
1036,340,417,87,1037,326
0,0,0,0,0,0
27,88,14,84,312,58
53,55,38,49,67,55
52,45,205,94,358,112
1580,163,663,1913,644,970
289,771,350,56,454,113
498,809,1228,238,149,81
3,1,0,0,1,0
140,159,88,161,259,202
167,219,246,282,122,270
0,0,0,1,0,0
2,10,7,14,22,8
137,115,122,78,104,108
1,0,0,0,1,0
78,114,175,238,190,301
758,686,549,491,445,864
0,0,0,0,0,0
0,0,1,6,2,3
500,1442,408,507,620,1330
27,54,18,37,26,17
3,14,19,6,24,9
93,76,17,5,0,0
7,14,7,0,1,1
78,97,76,57,100,103
0,0,0,0,0,0
16,125,167,12,66,78
887,613,954,509,847,628
143,45,124,87,104,96
116,105,143,94,103,158
254,311,220,283,268,230
47,79,104,24,178,24
1,1,1,1,0,0
82,132,403,74,20,97
267,717,348,367,325,320
0,0,0,0,0,0
80,84,73,76,96,86
1,0,1,0,0,1
107,75,83,6,11,1
122,29,89,226,146,73
1,1,1,0,0,0
347,210,236,12,92,44
2269,1959,1775,332,532,353
384,861,361,242,83,205
4,9,21,7,42,7
7,60,171,87,28,48
8,7,8,3,4,12
305,359,328,189,414,307
5,8,4,2,5,3
141,502,22,422,361,6
2,2,2,0,0,0
0,0,0,0,0,0
44,39,23,50,48,36
67,86,56,65,115,67
0,28,4,56,7,7
5,4,3,6,2,5
4,8,45,94,42,7
55,83,40,85,134,76
10,27,12,16,13,17
755,710,767,675,1025,627
39,80,95,86,406,48
196,121,59,52,106,51
160,124,80,68,125,146
0,0,0,0,0,0
154,500,576,67,43,21
0,0,0,0,0,0
137,88,103,192,264,106
0,1,1,0,1,1
215,106,31,75,78,152
15,47,30,26,24,39
72,87,24,79,73,44
39,39,14,111,347,211
3,6,3,25,25,16
127,182,131,210,121,54
7,14,6,61,139,50
0,1,1,2,1,1
4,4,9,2,7,11
1,0,2,0,1,1
126,117,109,107,148,83
15,29,13,29,66,24
523,531,436,467,539,483
9,145,35,201,36,214
90,58,93,0,0,0
27,21,71,8,50,25
20,3,389,621,532,405
981,3546,1192,1508,1418,1436
184,190,202,135,199,197
0,0,2,0,2,2
135,235,824,62,78,255
1140,1297,1065,599,1540,1427
523,575,734,242,539,846
109,101,75,85,140,100
0,0,0,1,1,2
31,27,24,42,36,34
314,228,138,197,413,162
21,6,12,10,18,8
0,0,0,0,0,0
225,231,222,12,11,11
74,142,53,68,73,53
0,0,0,0,0,0
308,235,228,240,238,293
0,0,0,0,0,0
15,11,65,73,13,96
81,145,74,135,104,39
259,186,95,16,24,55
792,16,1295,524,160,404
34,55,18,13,12,4
456,49,457,22,152,179
262,87,70,52,358,695
0,0,7,3,0,4
216,134,172,118,202,193
343,275,94,39,164,87
44,29,18,28,90,155
1,0,8,1,6,16
288,2423,94,3,0,1
16,27,32,35,4,34
39,217,21,243,0,16
27,36,17,30,23,27
26,65,1,21,192,25
5,41,25,11,19,13
12,9,11,10,7,12
107,80,162,128,401,180
15,9,10,20,10,4
123,63,94,142,126,100
61,102,58,17,32,40
25,17,22,23,54,51
332,326,362,672,461,377
5,7,4,7,7,4
1,0,0,0,6,3
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
108,35,102,200,6,10
43,47,3,211,344,470
94,77,183,215,92,60
7,15,9,5,31,13
200,177,77,81,114,338
1,1,0,2,1,2
99,99,94,82,118,105
1,4,4,9,13,2
23,11,22,14,17,16
656,505,161,42,58,37
0,0,0,0,0,0
2,5,2,1,1,4
420,87,276,673,478,274
68,316,330,129,830,137
194,179,69,80,122,89
87,120,157,175,97,127
104,371,750,55,65,413
143,249,97,39,59,126
68,20,129,5,19,25
2,5,4,3,12,6
38,47,15,36,17,14
36,24,26,21,16,24
0,0,0,0,0,0
313,51,274,606,792,354
100,119,121,95,98,261
24,416,200,25,1,38
14,58,50,316,234,73
487,460,437,572,853,455
0,449,22,113,5162,386
43,10,30,102,46,51
0,0,0,4,4,0
0,0,0,0,0,0
836,516,1505,318,1825,1900
254,605,275,287,238,187
580,463,574,69,697,305
1434,1475,701,50,50,74
346,1060,411,1360,1120,368
0,0,0,0,0,0
164,1095,936,575,986,567
29,17,20,5,11,8
